company,date,job,link,location,opened,site
cooperativa de ahorro y credito san miguel ltda,2022-01-18,asistente para atención a cliente,https://www.bumeran.com.pe/empleos/asistente-para-atencion-a-cliente-cooperativa-de-ahorro-y-credito-san-miguel-ltda-1114923726.html,"lima, lima",False,Bumeran
verisure perú,2022-01-18,gestor de ventas call center base fría,https://www.bumeran.com.pe/empleos/gestor-de-ventas-call-center-base-fria-verisure-peru-1114923688.html,"lima, lima",False,Bumeran
shougang hierro peru s.a.a.,2022-01-18,programa de prácticas 2022 especialidades técnicas,https://www.bumeran.com.pe/empleos/programa-de-practicas-2022-especialidades-tecnicas-shougang-hierro-peru-s.a.a.-1114923637.html,"san juan de marcona, ica",False,Bumeran
caja huancayo,2022-01-18,practicante pre profesional área de créditos agencia pozuzo punto d,https://www.bumeran.com.pe/empleos/practicante-pre-profesional-area-de-creditos-agencia-pozuzo-punto-de-atencion-codo-del-pozuzo-caja-huancayo-1114923621.html,"puerto inca, huánuco",False,Bumeran
meg peru sac,2022-01-18,coordinador ti,https://www.bumeran.com.pe/empleos/coordinador-ti-meg-peru-sac-1114213669.html,"urb. maranga - san miguel, lima",False,Bumeran
hipermercados tottus,2022-01-18,asistente de operaciones,https://www.bumeran.com.pe/empleos/asistente-de-operaciones-hipermercados-tottus-1114923578.html,"lima, lima",False,Bumeran
oechsle,2022-01-18,analista de impuestos,https://www.bumeran.com.pe/empleos/analista-de-impuestos-oechsle-1114923572.html,"lima, lima",False,Bumeran
promelsa,2022-01-18,técnico electricista servicio post venta rubro eléctrico,https://www.bumeran.com.pe/empleos/tecnico-electricista-servicio-post-venta-rubro-electrico-promelsa-1114923546.html,"lima, lima",False,Bumeran
talent target s.a.c.,2022-01-18,ingeniero electrónico mecatrónico,https://www.bumeran.com.pe/empleos/ingeniero-electronico-mecatronico-talent-target-s.a.c.-1114923518.html,"lima, lima",False,Bumeran
global hitss,2022-01-18,especialista en plataforma de ciberseguridad,https://www.bumeran.com.pe/empleos/especialista-en-plataforma-de-ciberseguridad-global-hitss-1114923512.html,"san isidro, lima",False,Bumeran
viscapay s.a.c.,2022-01-18,ejecutivo de ventas consin experiencia en campo,https://www.bumeran.com.pe/empleos/ejecutivo-de-ventas-con-sin-experiencia-en-campo-viscapay-s.a.c.-1114923426.html,"lima, lima",False,Bumeran
confidencial,2022-01-18,ingeniero noc junior practicante profesional noc,https://www.bumeran.com.pe/empleos/ingeniero-noc-junior-practicante-profesional-noc-1114890619.html,"santiago de surco, lima",False,Bumeran
gtd perú,2022-01-18,ingeniero pac noc,https://www.bumeran.com.pe/empleos/ingeniero-pac-noc-gtd-peru-1114882610.html,"lima, lima",False,Bumeran
gtd perú,2022-01-18,"ingeniero de redes ti seguridad firewall, load balance, antispam",https://www.bumeran.com.pe/empleos/ingeniero-de-redes-ti-seguridad-firewall-load-balance-anti-spam-gtd-peru-1114835813.html,"santiago de surco, lima",False,Bumeran
confidencial,2022-01-18,vendedores freelance,https://www.bumeran.com.pe/empleos/vendedores-freelance-1114923268.html,"lima, lima",False,Bumeran
sonda,2022-01-18,"ejecutivo preventa ti managed services, cloud y ciberseguridad",https://www.bumeran.com.pe/empleos/ejecutivo-pre-venta-ti-managed-services-cloud-y-ciberseguridad-sonda-1114923199.html,"lima, lima",False,Bumeran
confidencial,2022-01-18,formador de soft skills marca lg,https://www.bumeran.com.pe/empleos/formador-de-soft-skills-marca-lg-1114923180.html,"lima, lima",False,Bumeran
go consultoria en recursos humanos,2022-01-18,mecánico jr,https://www.bumeran.com.pe/empleos/mecanico-jr.-go-consultoria-en-recursos-humanos-1114923149.html,"san isidro, lima",False,Bumeran
confidencial,2022-01-18,practicante contable,https://www.bumeran.com.pe/empleos/practicante-contable-1114923138.html,"lima, lima",False,Bumeran
verisure perú,2022-01-18,ejecutivo de atención al cliente,https://www.bumeran.com.pe/empleos/ejecutivo-de-atencion-al-cliente-verisure-peru-1114923117.html,"lima, lima",False,Bumeran
verisure perú,2022-01-18,operador de atención cliente part time call center,https://www.bumeran.com.pe/empleos/operador-de-atencion-cliente-part-time-call-center-verisure-peru-1114923111.html,"lima, lima",False,Bumeran
san miguel industrias pet s.a,2022-01-18,electricista industrial,https://www.bumeran.com.pe/empleos/electricista-industrial-san-miguel-industrias-pet-s.a-1114923103.html,"callao, lima",False,Bumeran
abz,2022-01-18,jefe de integración tecnológica,https://www.bumeran.com.pe/empleos/jefe-de-integracion-tecnologica-abz-1114923102.html,"cusco, cuzco",False,Bumeran
mym repuestos y servicios,2022-01-18,cajera volante,https://www.bumeran.com.pe/empleos/cajera-volante-mym-repuestos-y-servicios-1114923023.html,"lima, lima",False,Bumeran
confidencial,2022-01-18,jefe de contabilidad,https://www.bumeran.com.pe/empleos/jefe-de-contabilidad-1114923014.html,"lima, lima",False,Bumeran
bitel,2022-01-18,técnico en mantenimiento y emergencias chiclayo y olmos,https://www.bumeran.com.pe/empleos/tecnico-en-mantenimiento-y-emergencias-chiclayo-y-olmos-bitel-1114922946.html,"chiclayo, lambayeque",False,Bumeran
lima expresa,2022-01-18,analista de ti,https://www.bumeran.com.pe/empleos/analista-de-ti-lima-expresa-1114922942.html,"lima, lima",False,Bumeran
confidencial,2022-01-18,técnico de infraestructura chiclayo,https://www.bumeran.com.pe/empleos/tecnico-de-infraestructura-chiclayo-1114922912.html,"chiclayo, lambayeque",False,Bumeran
confidencial,2022-01-18,técnico electrónico av argentina,https://www.bumeran.com.pe/empleos/tecnico-electronico-av.-argentina-1114922891.html,"callao, lima",False,Bumeran
rimac cia de seguros y reaseguros s.a.,2022-01-18,representante back emergencias vehicular trujillo,https://www.bumeran.com.pe/empleos/representante-back-emergencias-vehicular-trujillo-rimac-cia-de-seguros-y-reaseguros-s.a.-1114922183.html,"lima, lima",False,Bumeran
rimac cia de seguros y reaseguros s.a.,2022-01-18,representante back emergencias vehicular lima,https://www.bumeran.com.pe/empleos/representante-back-emergencias-vehicular-lima-rimac-cia-de-seguros-y-reaseguros-s.a.-1114922179.html,"lima, lima",False,Bumeran
tawa,2022-01-18,coordinador de administración de personal intermediación,https://www.bumeran.com.pe/empleos/coordinador-de-administracion-de-personal-intermediacion-tawa-1114922126.html,"lima, lima",False,Bumeran
ferreyros,2022-01-18,auxiliar administrativo de servicios cuzco,https://www.bumeran.com.pe/empleos/auxiliar-administrativo-de-servicios-cuzco-ferreyros-1114922011.html,"cusco, cuzco",False,Bumeran
mill  hire the future,2022-01-18,jefe de recursos humanos,https://www.bumeran.com.pe/empleos/jefea-de-recursos-humanos-mill-hire-the-future-1114921983.html,"lima, lima",False,Bumeran
confidencial,2022-01-18,encargado de formación capacitación marca lg,https://www.bumeran.com.pe/empleos/encargado-de-formacion-capacitacion-marca-lg-1114921874.html,"lima, lima",False,Bumeran
grupo rokys,2022-01-18,supervisor de mantenimiento,https://www.bumeran.com.pe/empleos/supervisor-de-mantenimiento-grupo-rokys-1114881774.html,"cercado de lima, lima",False,Bumeran
canvia,2022-01-18,administrador de red con experiencia a nivel lan,https://www.bumeran.com.pe/empleos/administrador-de-red-con-experiencia-a-nivel-lan-canvia-1114921802.html,"lima, lima",False,Bumeran
dalcor contratistas generales s.a.c.,2022-01-18,auxiliar contable,https://www.bumeran.com.pe/empleos/auxiliar-contable-dalcor-contratistas-generales-s.a.c.-1114921722.html,"santiago de surco, lima",False,Bumeran
confidencial,2022-01-18,coordinador ecommerce,https://www.bumeran.com.pe/empleos/coordinador-e-commerce-1114921666.html,"chorrillos, lima",False,Bumeran
confidencial,2022-01-18,analista de redes y soporte,https://www.bumeran.com.pe/empleos/analista-de-redes-y-soporte-1114921609.html,"piura, piura",False,Bumeran
energia peruana sac,2022-01-18,asesor comercial maquinaria,https://www.bumeran.com.pe/empleos/asesor-comercial-maquinaria-energia-peruana-sac-1114891886.html,"chorrillos, lima",False,Bumeran
quimpac sa,2022-01-18,panelista sala de control,https://www.bumeran.com.pe/empleos/panelista-sala-de-control-quimpac-sa-1114921333.html,"callao, lima",False,Bumeran
bermalar consultoria s.a.c.,2022-01-18,lider de proyectos de automatizacion e instrumentacion industrial,https://www.bumeran.com.pe/empleos/lider-de-proyectos-de-automatizacion-e-instrumentacion-industrial-bermalar-consultoria-s.a.c.-1114917740.html,"lima, lima",False,Bumeran
